Order_ID,Order_Date,Month,Year,Category_Type,Category,Item_Name,Quantity,Unit_Price_$,Total_Amount_$,Food_Cost_$,Labour_Cost_$,Profit_$,Delivery_Partner,Payment_Mode
O00982,11/14/25,November,2025,Appetizer,French Fries,Salted Fries,1,12.13,12.13,4.39,1.24,6.5,Zomato,Online
O00983,2/11/25,February,2025,Appetizer,Burger,Paneer Burger,2,7.42,14.84,4.54,2.92,7.38,Swiggy,Cash
O00984,5/22/25,May,2025,Main Menu,Sandwich,Classic Veg,3,19.63,58.89,21.14,7.28,30.47,Zomato,Card
O00985,11/18/25,November,2025,Main Menu,Club Veg,Corn & Mayo Club,3,11.79,35.37,11.71,5.62,18.04,Zomato,Online
O00986,8/4/25,August,2025,Appetizer,French Fries,Salted Fries,4,8.66,34.64,10.77,4.44,19.43,UberEats,Card
O00987,1/12/25,January,2025,Main Menu,Club Veg,Corn & Mayo Club,3,17.82,53.46,18.64,9.02,25.8,UberEats,UPI
O00988,10/31/25,October,2025,Beverage,Hot Drinks,Green Tea,4,7.65,30.6,11.01,4.31,15.28,UberEats,Card
O00989,3/29/25,March,2025,Appetizer,Burger,Spicy Bean Burger,2,7.45,14.9,4.91,2.7,7.29,UberEats,UPI
O00990,3/17/25,March,2025,Appetizer,Macaroni,Spicy Mac,1,11.85,11.85,5.03,2.14,4.68,Zomato,Card
O00991,10/2/25,October,2025,Appetizer,Burger,Veg Cheese Burger,2,6.48,12.96,5.62,2.14,5.2,Zomato,Card
O00992,3/1/25,March,2025,Main Menu,Club Veg,Veggie Club Special,2,16.76,33.52,12.67,6.69,14.16,In-Store,UPI
O00993,4/5/25,April,2025,Main Menu,Veg Mania,Corn Supreme,4,16.75,67,30.09,6.77,30.14,UberEats,Card
O00994,8/18/25,August,2025,Beverage,Juice,Watermelon Juice,2,6.86,13.72,5.98,2.73,5.01,Swiggy,Cash
O00995,9/13/25,September,2025,Main Menu,Pizza,Peppy Paneer,4,13.55,54.2,22.2,9.22,22.78,Zomato,Cash
O00996,10/7/25,October,2025,Beverage,Hot Drinks,Hot Chocolate,2,8.69,17.38,6.71,2.02,8.65,In-Store,UPI
O00997,12/8/25,December,2025,Main Menu,Pizza,Peppy Paneer,1,15.53,15.53,5.18,1.66,8.69,Swiggy,Online
O00998,3/13/25,March,2025,Beverage,Juice,Watermelon Juice,3,5.27,15.81,6.59,2.47,6.75,Swiggy,Online
O00999,4/23/25,April,2025,Appetizer,Macaroni,Classic Mac,1,11.56,11.56,4.18,1.38,6,UberEats,Cash
O01000,11/25/25,November,2025,Main Menu,Sandwich,Paneer Tikka,1,11.31,11.31,3.62,1.43,6.26,Zomato,Cash
O01001,10/3/25,October,2025,Appetizer,French Fries,Salted Fries,1,10.79,10.79,3.53,1.42,5.84,In-Store,Card
O01002,6/12/25,June,2025,Beverage,Juice,Watermelon Juice,1,8.54,8.54,3.5,0.87,4.17,In-Store,Card
O01003,8/7/25,August,2025,Appetizer,Macaroni,Veg Loaded Mac,3,13.53,40.59,15.67,4.31,20.61,Swiggy,UPI
O01004,6/29/25,June,2025,Appetizer,Macaroni,Classic Mac,4,11.72,46.88,16.93,7.13,22.82,Zomato,Online
O01005,8/1/25,August,2025,Appetizer,Macaroni,Cheese Mac,1,7.57,7.57,2.83,0.85,3.89,In-Store,Online
O01006,10/28/25,October,2025,Beverage,Juice,Mango Juice,1,5.58,5.58,2.35,0.8,2.43,Zomato,UPI
O01007,9/26/25,September,2025,Appetizer,Burger,Spicy Bean Burger,1,13.3,13.3,4.64,1.55,7.11,Swiggy,Cash
O01008,11/24/25,November,2025,Appetizer,Macaroni,Cheese Mac,2,12.33,24.66,8.53,3.83,12.3,In-Store,Card
O01009,4/6/25,April,2025,Appetizer,Macaroni,Spicy Mac,4,9.41,37.64,15.99,4.43,17.22,Swiggy,UPI
O01010,6/5/25,June,2025,Appetizer,French Fries,Loaded Fries,1,12.18,12.18,4.04,1.56,6.58,Zomato,Cash
O01011,3/20/25,March,2025,Appetizer,Macaroni,Spicy Mac,3,12.49,37.47,13.42,6.98,17.07,Swiggy,UPI
O01012,4/2/25,April,2025,Appetizer,French Fries,Peri Peri Fries,1,8.35,8.35,2.53,0.96,4.86,Swiggy,Cash
O01013,9/10/25,September,2025,Main Menu,Club Veg,Corn & Mayo Club,4,14.59,58.36,24.58,11.01,22.77,In-Store,UPI
O01014,12/18/25,December,2025,Appetizer,French Fries,Salted Fries,1,6.15,6.15,2.51,0.79,2.85,UberEats,Cash
O01015,3/25/25,March,2025,Beverage,Juice,Mango Juice,2,4.25,8.5,2.62,0.97,4.91,UberEats,Online
O01016,3/11/25,March,2025,Appetizer,Burger,Aloo Tikki Burger,2,13.23,26.46,11.35,3.97,11.14,UberEats,UPI
O01017,11/22/25,November,2025,Appetizer,Burger,Paneer Burger,4,7.91,31.64,9.68,4.78,17.18,UberEats,Cash
O01018,4/10/25,April,2025,Beverage,Juice,Orange Juice,3,8.66,25.98,11.6,4.28,10.1,Zomato,UPI
O01019,12/17/25,December,2025,Appetizer,Macaroni,Veg Loaded Mac,3,8.43,25.29,10.95,2.91,11.43,Swiggy,UPI
O01020,1/7/25,January,2025,Main Menu,Club Veg,Spicy Club,3,13.29,39.87,12.74,6.67,20.46,In-Store,Online
O01021,3/25/25,March,2025,Main Menu,Sandwich,Cheese Chilli,2,15.75,31.5,12.88,4.31,14.31,Zomato,Card
O01022,11/11/25,November,2025,Beverage,Juice,Mixed Fruit Juice,4,5.03,20.12,8.29,2.48,9.35,In-Store,Cash
O01023,3/9/25,March,2025,Main Menu,Pizza,Peppy Paneer,3,12.69,38.07,16.68,6.9,14.49,UberEats,UPI
O01024,8/15/25,August,2025,Beverage,Hot Drinks,Cappuccino,4,7.98,31.92,13.87,5.89,12.16,UberEats,Cash
O01025,3/2/25,March,2025,Main Menu,Sandwich,Cheese Chilli,3,19.56,58.68,17.83,10.49,30.36,Zomato,UPI
O01026,4/18/25,April,2025,Main Menu,Veg Mania,Veg Overload,3,12.67,38.01,12.82,5.01,20.18,Swiggy,Cash
O01027,9/5/25,September,2025,Appetizer,Burger,Veg Cheese Burger,3,13,39,17.12,7.3,14.58,Swiggy,Cash
O01028,9/20/25,September,2025,Beverage,Juice,Mixed Fruit Juice,2,5.37,10.74,4.33,2.09,4.32,Swiggy,UPI
O01029,2/3/25,February,2025,Appetizer,French Fries,Salted Fries,1,8.65,8.65,3.46,1.07,4.12,Swiggy,Cash
O01030,4/16/25,April,2025,Beverage,Juice,Mango Juice,4,5.53,22.12,9.3,4.12,8.7,UberEats,Cash
O01031,3/16/25,March,2025,Beverage,Hot Drinks,Hot Chocolate,1,8.76,8.76,3.53,1.08,4.15,UberEats,Card
O01032,11/10/25,November,2025,Main Menu,Veg Mania,Paneer Delight,4,18.71,74.84,25.96,13.91,34.97,Swiggy,Card
O01033,4/9/25,April,2025,Appetizer,Burger,Aloo Tikki Burger,3,11.64,34.92,10.91,5.75,18.26,Swiggy,Card
O01034,12/29/25,December,2025,Appetizer,Macaroni,Cheese Mac,1,11.11,11.11,3.42,1.91,5.78,In-Store,Cash
O01035,7/1/25,July,2025,Appetizer,Macaroni,Cheese Mac,4,12.79,51.16,16.84,9.31,25.01,Zomato,Online
O01036,6/10/25,June,2025,Main Menu,Pizza,Margherita,3,16.36,49.08,20.03,7.42,21.63,Zomato,Online
O01037,12/27/25,December,2025,Appetizer,French Fries,Salted Fries,1,9.69,9.69,4.33,1.87,3.49,Swiggy,UPI
O01038,3/1/25,March,2025,Appetizer,Macaroni,Spicy Mac,2,9.22,18.44,7.39,3.13,7.92,UberEats,Online
O01039,10/11/25,October,2025,Appetizer,Macaroni,Spicy Mac,4,13.03,52.12,16.72,8.4,27,Zomato,Cash
O01040,12/14/25,December,2025,Appetizer,Burger,Aloo Tikki Burger,3,8.61,25.83,11.47,4.34,10.02,In-Store,Cash
O01041,8/13/25,August,2025,Beverage,Juice,Orange Juice,3,5.35,16.05,6.33,2.99,6.73,Zomato,Online
O01042,12/22/25,December,2025,Beverage,Juice,Mango Juice,1,8.89,8.89,2.85,0.9,5.14,Swiggy,UPI
O01043,6/23/25,June,2025,Main Menu,Pizza,Margherita,2,19.76,39.52,13.37,6.04,20.11,Zomato,Online
O01044,9/13/25,September,2025,Appetizer,French Fries,Cheese Fries,3,7.34,22.02,9.51,3.32,9.19,In-Store,UPI
O01045,12/8/25,December,2025,Beverage,Hot Drinks,Green Tea,4,4.69,18.76,6.74,2.77,9.25,UberEats,Card
O01046,2/25/25,February,2025,Main Menu,Club Veg,Corn & Mayo Club,2,18.69,37.38,13.54,5.32,18.52,In-Store,Card
O01047,3/10/25,March,2025,Main Menu,Veg Mania,Paneer Delight,4,11.96,47.84,20.47,8.01,19.36,Swiggy,Online
O01048,1/14/25,January,2025,Main Menu,Pizza,Peppy Paneer,3,12.77,38.31,15.82,5.8,16.69,Zomato,UPI
O01049,11/16/25,November,2025,Main Menu,Veg Mania,Veg Overload,3,15.96,47.88,20.44,6.03,21.41,In-Store,Card
O01050,12/5/25,December,2025,Appetizer,Macaroni,Veg Loaded Mac,1,9.01,9.01,2.98,1.28,4.75,UberEats,Cash
O01051,8/9/25,August,2025,Main Menu,Pizza,Veggie Paradise,4,10,40,15.08,5.13,19.79,UberEats,Online
O01052,8/24/25,August,2025,Main Menu,Veg Mania,Mushroom Magic,3,17.53,52.59,16.31,9.07,27.21,UberEats,Card
O01053,8/9/25,August,2025,Main Menu,Club Veg,Corn & Mayo Club,4,14.31,57.24,19.81,7.11,30.32,In-Store,Cash
O01054,12/12/25,December,2025,Appetizer,French Fries,Loaded Fries,1,11.95,11.95,4.87,1.33,5.75,In-Store,Card
O01055,1/29/25,January,2025,Appetizer,Macaroni,Spicy Mac,4,13.95,55.8,18.69,9.77,27.34,In-Store,UPI
O01056,6/14/25,June,2025,Main Menu,Veg Mania,Paneer Delight,4,16.25,65,27.32,8.72,28.96,Zomato,UPI
O01057,10/26/25,October,2025,Main Menu,Club Veg,Corn & Mayo Club,2,16.76,33.52,14.47,5.94,13.11,Swiggy,Online
O01058,7/2/25,July,2025,Appetizer,Macaroni,Classic Mac,2,6.25,12.5,4.61,2.49,5.4,Zomato,Card
O01059,11/28/25,November,2025,Appetizer,French Fries,Salted Fries,4,13.9,55.6,19.01,9.91,26.68,Swiggy,UPI
O01060,6/22/25,June,2025,Main Menu,Veg Mania,Corn Supreme,2,13.99,27.98,8.8,4.77,14.41,Swiggy,Online
O01061,8/5/25,August,2025,Beverage,Hot Drinks,Hot Chocolate,4,4.03,16.12,7.14,1.81,7.17,Swiggy,Online
O01062,1/12/25,January,2025,Appetizer,Macaroni,Spicy Mac,3,13.23,39.69,11.91,5.19,22.59,UberEats,Cash
O01063,2/21/25,February,2025,Beverage,Juice,Watermelon Juice,3,5.17,15.51,5.08,2.22,8.21,In-Store,UPI
O01064,11/11/25,November,2025,Appetizer,Macaroni,Spicy Mac,2,7.79,15.58,5.55,2.92,7.11,Zomato,Online
O01065,2/8/25,February,2025,Beverage,Juice,Watermelon Juice,1,6.46,6.46,2.46,1.19,2.81,UberEats,Cash
O01066,10/21/25,October,2025,Appetizer,Burger,Aloo Tikki Burger,2,11.67,23.34,8.05,3.08,12.21,Swiggy,UPI
O01067,2/4/25,February,2025,Beverage,Hot Drinks,Green Tea,2,7.92,15.84,6.46,2.03,7.35,Zomato,UPI
O01068,11/30/25,November,2025,Appetizer,French Fries,Cheese Fries,2,6.17,12.34,4.05,2.25,6.04,In-Store,UPI
O01069,8/1/25,August,2025,Appetizer,Macaroni,Spicy Mac,3,6.62,19.86,7.38,3.45,9.03,Zomato,Cash
O01070,12/27/25,December,2025,Beverage,Juice,Mixed Fruit Juice,2,6.2,12.4,3.74,1.87,6.79,Zomato,Online
O01071,11/23/25,November,2025,Beverage,Hot Drinks,Espresso,3,8.67,26.01,7.86,4.69,13.46,Zomato,UPI
O01072,3/17/25,March,2025,Main Menu,Sandwich,Paneer Tikka,4,16.06,64.24,22.06,8.85,33.33,In-Store,Online
O01073,2/2/25,February,2025,Beverage,Juice,Mixed Fruit Juice,3,6.72,20.16,7.84,3.43,8.89,UberEats,UPI
O01074,3/24/25,March,2025,Appetizer,French Fries,Peri Peri Fries,4,9.58,38.32,16.07,6.67,15.58,In-Store,Card
O01075,3/18/25,March,2025,Main Menu,Veg Mania,Mushroom Magic,1,11.56,11.56,4.16,2.07,5.33,UberEats,Online
O01076,10/14/25,October,2025,Appetizer,Macaroni,Classic Mac,3,7.49,22.47,7.66,4.39,10.42,Zomato,Card
O01077,3/11/25,March,2025,Main Menu,Club Veg,Spicy Club,3,13.52,40.56,16.42,7.52,16.62,Zomato,Cash
O01078,9/6/25,September,2025,Main Menu,Veg Mania,Paneer Delight,2,17.06,34.12,14.14,3.78,16.2,UberEats,UPI
O01079,7/28/25,July,2025,Appetizer,French Fries,Salted Fries,2,9.05,18.1,6.73,3.2,8.17,In-Store,Card
O01080,2/27/25,February,2025,Beverage,Juice,Watermelon Juice,1,7.17,7.17,3.16,1.37,2.64,In-Store,Cash
O01081,11/4/25,November,2025,Main Menu,Club Veg,Spicy Club,2,16.25,32.5,14.25,5.92,12.33,In-Store,Card
O01082,4/22/25,April,2025,Main Menu,Veg Mania,Mushroom Magic,2,16.71,33.42,11.81,3.84,17.77,Zomato,UPI
O01083,7/29/25,July,2025,Appetizer,French Fries,Salted Fries,2,12.52,25.04,8.42,3.57,13.05,In-Store,UPI
O01084,2/27/25,February,2025,Appetizer,French Fries,Loaded Fries,3,11.26,33.78,13.39,5.41,14.98,In-Store,Card
O01085,3/16/25,March,2025,Appetizer,Macaroni,Veg Loaded Mac,3,8.9,26.7,10.86,3.19,12.65,UberEats,Cash
O01086,11/7/25,November,2025,Main Menu,Veg Mania,Mushroom Magic,3,14.73,44.19,13.99,8.32,21.88,UberEats,Online
O01087,11/24/25,November,2025,Beverage,Hot Drinks,Espresso,2,7.42,14.84,4.61,2.34,7.89,Zomato,Online
O01088,1/5/25,January,2025,Appetizer,Macaroni,Veg Loaded Mac,4,11.8,47.2,15.86,6.55,24.79,Swiggy,Card
O01089,4/18/25,April,2025,Main Menu,Pizza,Peppy Paneer,4,11.47,45.88,17.51,5.65,22.72,In-Store,Cash
O01090,2/11/25,February,2025,Appetizer,Macaroni,Spicy Mac,4,9.18,36.72,11.69,4.8,20.23,UberEats,Online
O01091,3/24/25,March,2025,Beverage,Hot Drinks,Espresso,4,4.81,19.24,7.45,3.3,8.49,UberEats,Online
O01092,10/8/25,October,2025,Beverage,Hot Drinks,Green Tea,1,6.22,6.22,2.38,0.95,2.89,Swiggy,Cash
O01093,11/25/25,November,2025,Main Menu,Pizza,Farmhouse,1,11.66,11.66,4.55,1.4,5.71,Swiggy,Online
O01094,11/18/25,November,2025,Appetizer,Macaroni,Classic Mac,4,6.92,27.68,12.26,4.81,10.61,Swiggy,Card
O01095,9/22/25,September,2025,Beverage,Juice,Mixed Fruit Juice,1,8.4,8.4,2.92,1.26,4.22,UberEats,Online
O01096,3/10/25,March,2025,Appetizer,Burger,Paneer Burger,2,12.98,25.96,11.37,3.7,10.89,UberEats,Card
O01097,8/1/25,August,2025,Appetizer,Burger,Spicy Bean Burger,2,13.69,27.38,11.62,3.26,12.5,In-Store,Card
O01098,1/12/25,January,2025,Beverage,Juice,Orange Juice,4,6.77,27.08,11.22,4.91,10.95,In-Store,Card
O01099,12/26/25,December,2025,Main Menu,Veg Mania,Veg Overload,3,14.34,43.02,18.28,8.54,16.2,In-Store,UPI
O01100,2/15/25,February,2025,Appetizer,Burger,Aloo Tikki Burger,2,10.81,21.62,8.89,3.9,8.83,Swiggy,Online
O01101,12/11/25,December,2025,Appetizer,Burger,Veg Cheese Burger,1,9.16,9.16,2.78,0.97,5.41,Zomato,Card
O01102,5/28/25,May,2025,Beverage,Hot Drinks,Green Tea,3,6.92,20.76,7.34,3.39,10.03,Zomato,Online
O01103,11/4/25,November,2025,Main Menu,Club Veg,Veggie Club Special,3,17.49,52.47,16.63,8.38,27.46,In-Store,Card
O01104,3/16/25,March,2025,Main Menu,Club Veg,Spicy Club,4,10.27,41.08,13.66,8.08,19.34,Zomato,Online
O01105,7/9/25,July,2025,Beverage,Hot Drinks,Espresso,2,8.79,17.58,7.4,2.28,7.9,Swiggy,Online
O01106,6/15/25,June,2025,Beverage,Hot Drinks,Cappuccino,2,6.68,13.36,4.51,1.93,6.92,In-Store,Online
O01107,11/2/25,November,2025,Appetizer,Burger,Aloo Tikki Burger,4,7.65,30.6,9.43,3.13,18.04,Swiggy,Cash
O01108,5/1/25,May,2025,Appetizer,Macaroni,Classic Mac,1,8.67,8.67,3.69,1.34,3.64,Swiggy,UPI
O01109,11/14/25,November,2025,Appetizer,Macaroni,Spicy Mac,3,11.82,35.46,13.26,6.03,16.17,UberEats,Card
O01110,1/22/25,January,2025,Beverage,Juice,Watermelon Juice,3,6.09,18.27,6.42,3.01,8.84,Zomato,Online
O01111,8/28/25,August,2025,Main Menu,Veg Mania,Corn Supreme,2,18.97,37.94,12,6.99,18.95,In-Store,Card
O01112,3/1/25,March,2025,Appetizer,Burger,Veg Cheese Burger,4,8.61,34.44,12.78,6.39,15.27,In-Store,UPI
O01113,7/4/25,July,2025,Appetizer,Macaroni,Veg Loaded Mac,3,12.96,38.88,12.16,5.27,21.45,UberEats,UPI
O01114,3/26/25,March,2025,Appetizer,French Fries,Loaded Fries,3,8.19,24.57,7.98,4.19,12.4,Zomato,Online
O01115,4/7/25,April,2025,Main Menu,Veg Mania,Mushroom Magic,1,16.35,16.35,5.61,2.48,8.26,Zomato,Cash
O01116,5/14/25,May,2025,Main Menu,Pizza,Veggie Paradise,2,18.37,36.74,15.75,6.12,14.87,Swiggy,Online
O01117,8/15/25,August,2025,Appetizer,French Fries,Loaded Fries,2,13.62,27.24,11.02,3.25,12.97,In-Store,Online
O01118,3/17/25,March,2025,Main Menu,Club Veg,Triple Cheese Club,2,15.32,30.64,12.53,3.44,14.67,Zomato,UPI
O01119,3/28/25,March,2025,Beverage,Hot Drinks,Cappuccino,4,6.66,26.64,8.22,3.13,15.29,Swiggy,Card
O01120,2/9/25,February,2025,Main Menu,Pizza,Margherita,1,17.12,17.12,7.63,2.96,6.53,UberEats,Cash
O01121,12/15/25,December,2025,Beverage,Juice,Mixed Fruit Juice,2,7.81,15.62,5.12,2.07,8.43,UberEats,Cash
O01122,3/20/25,March,2025,Main Menu,Veg Mania,Veg Overload,4,10.25,41,15.31,6.27,19.42,In-Store,Online
O01123,5/18/25,May,2025,Beverage,Juice,Watermelon Juice,2,6.6,13.2,5.57,1.66,5.97,Swiggy,Online
O01124,10/19/25,October,2025,Main Menu,Sandwich,Grilled Veg,1,13.86,13.86,5.53,1.99,6.34,UberEats,UPI
O01125,2/6/25,February,2025,Beverage,Hot Drinks,Espresso,2,6.79,13.58,4.22,2.57,6.79,In-Store,UPI
O01126,5/3/25,May,2025,Appetizer,Burger,Aloo Tikki Burger,2,8.3,16.6,6.82,1.72,8.06,Zomato,Card
O01127,7/26/25,July,2025,Appetizer,French Fries,Peri Peri Fries,3,8.69,26.07,7.98,2.74,15.35,Swiggy,UPI
O01128,8/10/25,August,2025,Beverage,Hot Drinks,Cappuccino,3,4.32,12.96,4.05,2.56,6.35,UberEats,Cash
O01129,9/20/25,September,2025,Main Menu,Pizza,Veggie Paradise,2,16.14,32.28,11.9,4.76,15.62,In-Store,Online
O01130,10/16/25,October,2025,Beverage,Hot Drinks,Espresso,4,7.75,31,13.19,3.84,13.97,In-Store,UPI
O01131,4/6/25,April,2025,Appetizer,French Fries,Loaded Fries,4,10.04,40.16,14.33,7.96,17.87,Swiggy,Cash
O01132,6/24/25,June,2025,Appetizer,French Fries,Peri Peri Fries,1,12.34,12.34,3.8,2.26,6.28,Zomato,Online
O01133,11/19/25,November,2025,Beverage,Juice,Watermelon Juice,4,4.23,16.92,7.47,2.12,7.33,In-Store,Online
O01134,9/2/25,September,2025,Appetizer,Burger,Veg Cheese Burger,4,9.15,36.6,13.45,5.77,17.38,UberEats,Card
O01135,8/7/25,August,2025,Appetizer,French Fries,Salted Fries,4,8.66,34.64,13.6,6.53,14.51,Swiggy,Cash
O01136,2/25/25,February,2025,Beverage,Hot Drinks,Green Tea,1,6.02,6.02,2.68,1.19,2.15,Swiggy,Online
O01137,10/19/25,October,2025,Appetizer,Macaroni,Veg Loaded Mac,4,10.81,43.24,16.33,7.99,18.92,Swiggy,Cash
O01138,12/5/25,December,2025,Appetizer,Burger,Veg Cheese Burger,2,8.32,16.64,6.88,2.13,7.63,In-Store,Cash
O01139,8/2/25,August,2025,Beverage,Hot Drinks,Hot Chocolate,1,8.62,8.62,2.73,1.01,4.88,In-Store,Online
O01140,5/16/25,May,2025,Appetizer,Burger,Veg Cheese Burger,2,7.32,14.64,4.94,1.97,7.73,Zomato,Cash
O01141,11/6/25,November,2025,Appetizer,French Fries,Salted Fries,2,10.47,20.94,8.64,3.99,8.31,In-Store,Cash
O01142,7/22/25,July,2025,Main Menu,Veg Mania,Mushroom Magic,1,15.33,15.33,5.99,1.66,7.68,In-Store,Online
O01143,7/27/25,July,2025,Beverage,Hot Drinks,Hot Chocolate,4,8.66,34.64,12.19,3.59,18.86,UberEats,Online
O01144,2/14/25,February,2025,Main Menu,Sandwich,Grilled Veg,3,18.02,54.06,23.35,8.91,21.8,Zomato,Cash
O01145,12/23/25,December,2025,Main Menu,Veg Mania,Mushroom Magic,1,16.24,16.24,5.64,3,7.6,In-Store,Card
O01146,5/4/25,May,2025,Appetizer,French Fries,Peri Peri Fries,4,11.36,45.44,18.24,5.91,21.29,Swiggy,UPI
O01147,3/17/25,March,2025,Appetizer,Macaroni,Classic Mac,1,12.05,12.05,3.99,2.04,6.02,Swiggy,Card
O01148,12/26/25,December,2025,Appetizer,Macaroni,Spicy Mac,1,13.96,13.96,5.17,1.6,7.19,Swiggy,Online
O01149,5/5/25,May,2025,Main Menu,Club Veg,Corn & Mayo Club,3,12.09,36.27,16.06,4.87,15.34,Swiggy,UPI
O01150,2/22/25,February,2025,Beverage,Hot Drinks,Green Tea,3,8.19,24.57,7.45,2.54,14.58,In-Store,UPI
O01151,9/7/25,September,2025,Appetizer,Macaroni,Spicy Mac,4,12.53,50.12,15.32,7.54,27.26,Zomato,Cash
O01152,1/10/25,January,2025,Appetizer,French Fries,Cheese Fries,4,11.08,44.32,18.81,5.02,20.49,Swiggy,UPI
O01153,8/2/25,August,2025,Appetizer,Burger,Spicy Bean Burger,2,12.01,24.02,8.96,4.35,10.71,UberEats,Online
O01154,8/12/25,August,2025,Main Menu,Sandwich,Paneer Tikka,1,14.29,14.29,5,2.43,6.86,Zomato,Online
O01155,8/13/25,August,2025,Main Menu,Sandwich,Paneer Tikka,2,19.29,38.58,11.76,4.77,22.05,In-Store,Card
O01156,12/31/25,December,2025,Appetizer,Macaroni,Veg Loaded Mac,2,9.19,18.38,6.29,2.4,9.69,In-Store,Card
O01157,4/17/25,April,2025,Appetizer,French Fries,Salted Fries,4,11.14,44.56,15.63,6.26,22.67,In-Store,Card
O01158,4/13/25,April,2025,Main Menu,Pizza,Margherita,1,16.29,16.29,7.01,1.92,7.36,In-Store,Online
O01159,5/1/25,May,2025,Main Menu,Veg Mania,Paneer Delight,3,12.19,36.57,12.47,5.83,18.27,UberEats,UPI
O01160,12/13/25,December,2025,Main Menu,Sandwich,Grilled Veg,2,11.33,22.66,9.32,2.78,10.56,Swiggy,UPI
O01161,2/28/25,February,2025,Beverage,Juice,Orange Juice,2,5.5,11,3.91,1.83,5.26,Zomato,Online
O01162,6/24/25,June,2025,Appetizer,Burger,Paneer Burger,4,13.63,54.52,21.13,10.27,23.12,Zomato,Cash
O01163,1/26/25,January,2025,Appetizer,Macaroni,Classic Mac,2,10.78,21.56,9.04,2.32,10.2,Swiggy,Cash
O01164,1/22/25,January,2025,Beverage,Juice,Mango Juice,3,6.93,20.79,6.26,3.52,11.01,Swiggy,Card
O01165,3/22/25,March,2025,Beverage,Hot Drinks,Green Tea,3,4.19,12.57,5.19,1.65,5.73,In-Store,Cash
O01166,11/28/25,November,2025,Appetizer,Macaroni,Cheese Mac,1,12.85,12.85,5.24,2.03,5.58,Swiggy,Card
O01167,8/1/25,August,2025,Main Menu,Sandwich,Classic Veg,4,18.64,74.56,32.87,9.66,32.03,UberEats,UPI
O01168,3/29/25,March,2025,Main Menu,Club Veg,Spicy Club,1,17.57,17.57,5.49,3.27,8.81,In-Store,UPI
O01169,12/7/25,December,2025,Main Menu,Sandwich,Classic Veg,3,10.69,32.07,9.77,5.54,16.76,Zomato,Card
O01170,7/31/25,July,2025,Appetizer,Macaroni,Veg Loaded Mac,2,7.77,15.54,5.96,1.64,7.94,Swiggy,Online
O01171,1/6/25,January,2025,Beverage,Juice,Orange Juice,3,6.56,19.68,7.39,3.62,8.67,UberEats,UPI
O01172,3/26/25,March,2025,Appetizer,Burger,Spicy Bean Burger,2,10.92,21.84,6.97,2.83,12.04,Swiggy,Card
O01173,1/30/25,January,2025,Beverage,Hot Drinks,Green Tea,3,6.36,19.08,5.75,2.05,11.28,In-Store,UPI
O01174,6/10/25,June,2025,Appetizer,Burger,Paneer Burger,3,12.56,37.68,16.89,5.6,15.19,Zomato,Online
O01175,11/26/25,November,2025,Main Menu,Pizza,Peppy Paneer,2,18.91,37.82,12.79,5.11,19.92,In-Store,Card
O01176,2/13/25,February,2025,Main Menu,Club Veg,Corn & Mayo Club,1,15.22,15.22,6.21,1.95,7.06,Zomato,UPI
O01177,2/17/25,February,2025,Beverage,Hot Drinks,Hot Chocolate,1,4.2,4.2,1.29,0.43,2.48,Zomato,Cash
O01178,10/4/25,October,2025,Beverage,Hot Drinks,Cappuccino,4,6.07,24.28,8.84,2.49,12.95,UberEats,Online
O01179,2/26/25,February,2025,Beverage,Juice,Watermelon Juice,2,4.05,8.1,3.17,1.27,3.66,UberEats,UPI
O01180,1/25/25,January,2025,Beverage,Juice,Mixed Fruit Juice,4,8.93,35.72,12.8,6.74,16.18,UberEats,Cash
O01181,6/23/25,June,2025,Main Menu,Sandwich,Paneer Tikka,1,13.36,13.36,5.9,1.41,6.05,UberEats,UPI
O01182,10/21/25,October,2025,Beverage,Juice,Mixed Fruit Juice,2,4.25,8.5,2.91,1.67,3.92,Zomato,Cash
O01183,9/22/25,September,2025,Beverage,Juice,Watermelon Juice,2,6.9,13.8,6.11,2.52,5.17,In-Store,Cash
O01184,12/31/25,December,2025,Appetizer,Macaroni,Classic Mac,2,10.7,21.4,8.28,2.32,10.8,Swiggy,Cash
O01185,3/8/25,March,2025,Appetizer,Burger,Spicy Bean Burger,2,9.52,19.04,5.89,2.05,11.1,Swiggy,UPI
O01186,9/27/25,September,2025,Appetizer,French Fries,Loaded Fries,4,12.96,51.84,23.07,10.08,18.69,UberEats,Online
O01187,8/5/25,August,2025,Appetizer,French Fries,Loaded Fries,3,10.57,31.71,13.29,5.15,13.27,In-Store,Card
O01188,9/16/25,September,2025,Main Menu,Pizza,Veggie Paradise,2,16.8,33.6,10.89,6.59,16.12,Zomato,Cash
O01189,4/19/25,April,2025,Appetizer,Macaroni,Classic Mac,3,6.11,18.33,6.97,3.09,8.27,Zomato,UPI
O01190,11/5/25,November,2025,Appetizer,Burger,Aloo Tikki Burger,2,7.71,15.42,5.29,2.37,7.76,UberEats,UPI
O01191,9/25/25,September,2025,Main Menu,Veg Mania,Corn Supreme,1,14.06,14.06,4.34,1.59,8.13,UberEats,UPI
O01192,5/31/25,May,2025,Appetizer,Burger,Veg Cheese Burger,1,12.76,12.76,4.26,1.97,6.53,Zomato,Online
O01193,6/6/25,June,2025,Appetizer,Burger,Veg Cheese Burger,1,10.12,10.12,4.05,1.15,4.92,In-Store,Cash
